Profile Name,Start Time,Duration,Game Title,Game Version,Platform,Device Type,Country,Esn,Ip
Daniel,2024-08-11 22:08:31,2,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 22:03:31,239,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 21:14:09,120,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 19:33:36,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 19:15:34,1436,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 14:44:43,119,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 13:34:22,3,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 13:32:16,60,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 08:56:20,15,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 08:46:19,720,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 03:36:07,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-11 03:35:41,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 23:39:22,275,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 22:32:06,261,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 22:31:29,71,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 21:23:34,1,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 21:21:32,59,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 20:04:19,28,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 19:24:20,180,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 18:02:43,59,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 16:49:56,540,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 07:14:13,360,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 06:33:28,348,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 03:59:09,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 03:58:09,180,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 02:20:55,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-10 00:31:00,240,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 22:02:34,720,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 20:38:28,84,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 20:35:28,1260,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 19:04:31,646,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 18:11:36,53,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 18:00:35,600,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 09:13:59,49,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-09 09:07:59,300,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 23:09:05,4,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 23:03:05,299,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 22:09:39,300,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 19:28:40,240,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 15:50:29,179,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 06:10:36,119,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 06:09:36,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 05:09:42,120,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 03:25:48,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 03:21:47,180,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 00:02:44,132,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-08 00:01:43,179,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 19:53:31,1136,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 18:01:21,179,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 17:14:57,300,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 12:27:46,456,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 11:13:59,300,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 06:48:35,49,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 06:46:33,60,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 02:35:52,60,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 01:09:45,10,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-07 01:05:44,179,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 22:33:57,59,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 21:37:52,127,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 20:55:03,480,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 19:54:32,240,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 17:56:45,3,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 17:54:43,59,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 17:05:48,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 17:02:48,300,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 16:12:29,179,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 14:41:26,43,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 14:29:23,660,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 06:58:03,59,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 06:23:23,119,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 04:52:17,607,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 02:28:06,120,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 01:40:08,0,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-06 00:05:16,613,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 23:15:22,120,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 22:04:48,360,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 20:55:25,1007,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 18:43:09,120,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 17:58:11,119,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 16:10:36,835,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 11:49:10,299,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 09:04:16,114,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 05:52:26,258,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-08-05 04:37:13,5230,Flutter Butterflies,3.211,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-01EDFFA3C406A76864AF68F20A2AE16D98A414162881C9580467C0EB4A132A84F,209.141.173.80
Daniel,2024-07-20 00:48:05,27,Too Hot to Handle: Love Is a Game,1.0.9,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-017DE41C32FE6C5346A63E86D5BB0A9781FEA1DC1A2A6D9CF49F5B9A78FB21616,209.141.173.80
Daniel,2024-07-19 23:39:59,719,Too Hot to Handle: Love Is a Game,1.0.9,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-017DE41C32FE6C5346A63E86D5BB0A9781FEA1DC1A2A6D9CF49F5B9A78FB21616,209.141.173.80
Daniel,2024-07-01 03:17:10,0,Before Your Eyes,1.2.65,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-00880172EAE35B62CDE3EA9AC6AD22F2FEFF3E9D6B1727CD8815E4CECBDB6935E,209.141.173.80
Daniel,2024-06-30 23:51:48,418,Before Your Eyes,1.2.65,androidGame,HXY_MP05,CA,NFANDROID1-PRV-P-L3-HXY==MP05-8158-00880172EAE35B62CDE3EA9AC6AD22F2FEFF3E9D6B1727CD8815E4CECBDB6935E,209.141.173.80
